review,label
மணிரத்னம் - செக்கச்சிவந்த வானம் அட்லி - செக்கச்சிவந்த மேகம் (புரிஞ்சவன் பிஸ்தா),0
Akshay Kumar ku bathila Siva Kumar ah potrukanum thappu pannitanga,0
Thx ajith fans...negative comments podanumnu nammala vida aarvama vanthu teaser parthsthuku...views ethivudurathula unga pangu perusu nanbargale,0
Surya Anaa  Veraa Level Teaser...,1
Yana nadakutu nu puriyatavanga like panuga yavlo par irukenga nu papom,1
Paadangal katradhal vizha vizha na ezhven.....semma lyrics bgm,1
2016: 16varusham coma la iruntha aalukku 1996 la nadanthathu epidi pa theriyum....,0
Dis like potavan thalaivar parthu bayam daa adha dis like poduran,0
Thalaivar singam than gethu in ivarai ninja alaillai,1
Yena da idu amma ku Vanda sodhanai,0
Full pack movie Chumma alluthu semma semma semmma,1
Varlan varlan va varlan va Bhairava,1
Ayyyo samy enna da ethu ...,0
ரொம்ப நாள் என் மனதில் இருந்தது நாம் பண்ணும் தவறை மட்டும் சொல்பவர்கள் நாம் பெண்ணை இழந்து அசிங்கப்படுவதை யாரும் சொல்ல மாற்றங்க இந்த படம் சொல்லும் அதை,1
Thalapathi fans sarpaga padam vetri pera valthukal thala fans....,1
பறையர் சார்பாக வாழ்த்துக்கள் படம் வெற்றி பெற,1
Watha asuran dialogue ah copy adicchitaanga doi,0
Eppo Varnum nu Sollnuma? @(kujith fans),0
ஆச்சாரி சமுதாய மக்கள் சார்பில் படம் வெற்றி வாழ்த்துக்கள்,1
Siva anna semma bathil adi. Congratulations,1
Bgm on fire thala & yuvan masssssssssssssss,1
Maranam mass.. U1 Selva Surya Wow... Marana mass,1
Sirapaana tharamaana sambavangala inimae dhan paka poringa,1
3 hours agidu 1 million varala,1
2.0 RAAJALI GTA SAN VERSION,1
ellaa cinemayudeyum copythaaaa.  s3........sudha bore,0
Varala varala va vavarala va BHAIRAVA,1
Yenda AL vijay unaku kangana thavira Vera yarume call sheet tharalaya ipdi vechi senjitiye da,0
komali rasini vesam pottu tamil ilichavayangala ematharan,0
Vijay padathula siricha pathiya.  .......sema Da sema Da sema,1
10 vatti parthuten.. Thalaivar style ah parkkave... Mass thalaiva.... Music nalla irukku....,1
Tamizhan da!  Inga nairiya karruppu aaddu olinji comment pannuduga!,0
Shakti maaaaaan. sankarji vazhangum Sakthi man 2.0. . Ondru Hollywood tharathukku meala illa atharku nikaraanatha irukanum.,0
மக்களிடம் பறியெறும் பெருமாள் படங்களின் மூலம் நமது சமுதாயத்தை தவறான முறையில் காட்டினார்கள்..  அவர்கள் எல்லோர்கும் இந்த படம் ஓட விட்டு அடிக்கும்... மோகன் ஜீ அவர்களுக்கு வாழ்த்துகள்...,0
aravind samy arunvj str vjs arr jo  vera level combination  movie,1
Kekka bekka short film pakalam nu paatha video va thukitainga,1
கடுமையான உலைப்பாளி அஜித் அது மட்டும் தான் அனா அவரு மாஸ் அது இது எல்லாம் ஒரு காதை தான் எனக்கு யாரும் பிடிக்கது  அனல் அவர் உலைப்பு ரொம்ப ரொம்ப கஷ்டம் அது தான் எனக்கு மிகவும் பிடிக்கும்,1
வீர முத்தரையர் முன்னேற்ற சங்கம் சா்பாக படம் வெற்றி பெற வாழ்த்துக்கள் Ajay mutharaiyan🦁🦁,1
நாடக காதல் பண்ணுற தே*** பசங்களுக்கு மட்டும் இந்த திரௌபதி,0
நீ வந்து சென்றனை எனை கொன்று சென்றனை arr,0
"Tamil cinema 2000 vaati adici tovaca athe kathai... Blue satai maram mind voice ..,.",0
தமிழக மக்கள் சார்பாக வாழ்த்துக்கள்... சாதிகள் இல்லையடி பாப்பா. சலுகைகள் நிறைய வேண்டுமடி  ((ஓட்டுக்காக)) பாப்பா..,1
ithu tamil nadu ella ithu enga thala nadu daa,1
Katthi teaser maathiri. iruku. Semme thalaivaa,1
Vardan dies because of Ethi. Bet yaaru vara,0
AM   FROM  KARNATAKA   SURIYA  FAN     NOW   TRENDING  IN KARNATAKA   KOLLYWOOD ACTOR     SURIYA   ONLY      SINGAM  DAA   VETTAII   START  JAN 26,1
19000 views but 40000 likes impossible,0
Kola veri da. Jan 10,0
Ilaiya raja sir fans like here,1
supar vijay i am so like,1
Thevadiya luku porantha Pundachi magan tha dislike kudikuran.... Dislike ku  porantha paiyagula...,0
Aiyooo Aiyooo can't wait to see vijay maaaa,1
Thevdiya paiya director nu sonna unakku kovam varaathada. Apdithaanda engalukkum. Illatha onna enda publicity kagha senja. Unakku sunniye molachirukkaathu 96 la. Thevdiya paiya eppada avaru sonnaaru 96 la varennu. Entha padam odathuda. Enime  Ondrakannu Ravi un padam eppothum odathuda. Thevdiya payaa,0
dai punda pudikalana odi poiru una yaru nakka sona,0
Enna pa 10 m views kai mukkuthu,0
Agalathey paatu kku aprum vanthavanga like aa pottu viduunga nu comment panna vanthavanga oru like a podunga,1
Super Hit Trailer Hindi Dubded Kab Hoge ???????,1
நான் அரசியலுக்கு வருவது உறுதி... Evergreen Dialogue..,1
dei enna karumam da idhu ...xpected a lot...bharatha senjitan,0
வாங்க வாங்க  வரிசையா வந்து  கதறிட்டு போங்க.........   (5 ருபா அயன் பன்னுன சொக்காஸ்),0
தேவிடியா பசங்க நாங்க மட்டுமா நாடகம் காதல் பன்ரோம் ஆம்பள டா அடங்கயெல்லாம் முடியாது அதுயெல்லாம் அந்த காலம் கேன புன்டேகலா படத்தபார்த்து முடிவெடுக்காத அவ அவ என்னபன்னா யோசிடா ஜாதிய நாங்கல ஆரமிச்சோம் நீங்க ஏன்டா எங்கல அடிமை செய்யனும் 🤨🤨🤨,0
Asuran pariyerum perumal padangala seruppala adikka varada throwpathi,0
Intha ulagathula ellarukkum ovvonnuthula paithiyam  Aana surya vukku nadippu paithiyam,1
Bgm tralier unmaiaga super like pannunga,1
Thalapathy ya vachi enda epadi panni irukkinga,0
Andhra telangana tamilnadu all are ajith (thala) fans Telugulo balayya tamil lo thala ajith,1
Firstday first porvanga mattum like podungga,1
D m k  tirlair k samaa  hit,1
Padam peru #Sangathamizhan Producer yaru na #BharathiREDDY :/  What an irony!,0
Vijaya production da YouTube channel muza video ve namma Thalapathy da bhairava teaser thn azukulla 63 thousand mela subscribers 8.5Million  views 222k likes wera yaara izallam mudiyam always Thalapathy massssssss....... da   Famous channel la release pannina  views kudum azu satharana vidayam azu ku poi summa thullraanga kullan fans  100k likes adukave mukkuranual wanthutaanga bhairava teaser oda compare panna    always Thalapathy da azukumela eavan da.......,1
Bollywood movie Pink remeke   lol,1
பெண்கள் மீது வஞ்ஜகமாக கைய வைக்கறவன் எந்த சாதிக்காரனா இருந்தாலும் அவன் தலை தரையில உருளனும்.....நான் நடராசக்கவுண்டர்,0
Trailer Elam Nallathan Iruku ana MuGamoodi  Padam Mari Agama irundha Serithan!!,0
வெறித்தனத்தின் உச்சக்கட்டம் trailar love u சூர்யா அண்ணா,1
"Ethukku ethellam..! Vvs,rajini murugan mari comedy movie pathuttu...! Entha movie pakka mudiuma.....?",0
"Kommala dai ennaram 5 million vanthrukum , divo",0
BOLD + GUTS = AJITH SIR  + U1 + VINOD. COMBO,1
"sri lankan website , ..plz subscribe",1
"படம் நிச்சயம் வெற்றி பெறும் , வாழ்த்துக்கள் ,யாதவர் சமுதாயம் துணைநிற்கும்",1
Thumb nail looks like asif ali,1
Appa enna stylish thalaiva. Marana Mass,1
"Very fast like a bullet , superb movie.",1
"Pongalukku enna panna porom, Petta parkaporom",1
"அக்னிநட்சத்திரம் Version 2 va irukumo yeanamo, padam nalla iruntha pothu yeanna 120rupa summa illa",1
Thaliva SEMMA mass super star summa alle viduthe,1
"கண்டிப்பா படம் flop தான்,நினைக்கிறவங்க like ka போட்டுட்டு போங்க",0
Wathaa deii wowww  semmaya yoow,1
U1 annanukkuga mattum vanthavanga like pannunga..,1
Saho trailer 20 hrs le took more views. Nerkonda paarvai nakkitu poirchu.,0
Namaku thava na nama thAn adichi vaga num Vera level sama,0
Trailer eh pakka entertaining... Movie kandippa pakkanum,1
Dei sk unakku ithellam over da,0
Mass kalaai for Rajini the comali...,0
Ponnin selvan  naa ok own story nalu ok kalaikar story padama matum iruka kudathathu kadaule,1
oruthar mela irukkura viswasathukkaga innoruthara yen asingapaduthuringa ... dialogue semma,1
Waiting bigil and Thalapathy 64  Valthukal kaithi Team,1
Oruththar Mela katra viswasaththukku maththavangala yen asinga paduththuruinge ungala thanda soldraru amai pundaingala,0
edupatta echakala fraudu paya 96 la irunthu arasiyalku varuvenu solli irukan paarunga,0
600K left for 16M views,1
"We want kaka kaka,peralagan,pithamagan,varanam mayira suriya",1
தமிழக மக்கள் ஒவ்வொரு முறை வாக்களிக்கும் போதும் இதுபோல  கோமாவில் இருந்தததை போல்தான் எல்லாவற்றயும் மறந்துவிடுகிறார்கள்.,0
Ultimate trio - Rajni vs Vijay Sethupathi vs Nawazuddin,1
1:23 That Vijay ah vachu senjing moment🤣,0
Enaku oru 5 like kedaikuma ftiends,1
Surya and sai pallavi cuteeeeee,1
She looks like laughing bhuddha statue,0
Suriya mass arasiyal vaati oru like podunga,1
Thala yoda dialogue delivery ovvonrum sema mass Vera level  Thala you are great,1
"Eppa paaru violence, vettu, adodjadi, idhellam illama oru padam eduthu jeyichi laatunga, young generationa violencelaya oora vachidadheenga",0
Pakistan ku la ponaru namba Surya abinandhan kadha mari iruku,1
Superstar rajini thalaiva unnai vachchu cenjuttanunka,0
"kudai yaa seeka rum Ajithi padum update varumaa,illa kalu ooda guruchu,illa kai poochu nu sacku sollu vinga laa...",0
Oruthar mela neenga viswasam kaatradhu kaaga innoruthara yen asinga paduthirunga,0
Dei suriya mattum thaan da masss wight,1
Hotel management pasangala ponnunga yen avoit panrenga...,0
I am from karnataka i dont know tamil i am very excited for vivegam,1
Naadadar samuthayam aaarbaga padam vettri pera vazhthukirom,1
Sahoo flop  Today Kaappan release agirukalam nu yaruyellam ninaikurigga,0
"Postman Oru Zee5 Series irukku .. athula antha manusan 30varusam Coma Poiduvan,  Piragu Vanthu partha Ella marrrierukum",0
Thalapathy Sarbaaga Padam Vettri Pera Vazhthukal,1
Ajith sir act like amitabh in pink,1
"Thayavu senju intha padatha hit aakirunga, apo thaan uthayanithi politics la irunthu thirumba nadika varuvar, naadu thapikum.",0
"திரௌபதி ========== மண்ணையும் பெண்ணையும் காக்க வந்த நாயகி....  நாடக காதலை தோலுரிக்கும் நவீன திரௌபதி.....  பிஞ்சில் பழுத்தா வெம்பி தான் வாடும் நஞ்சை சுவைத்தால் மரணம் தான் மிஞ்சும்.....  பெற்றவருக்கு தான் தெரியும் வளர்த்த பாரம் சுற்றுபவனுக்கு தெரியுமா வாழ்க்கையின் தூரம்.....  அட்டகத்தியில் கல்யாணத்திற்கு  முன்பே அனுபவி என்பவன் புரட்சி இயக்குனரா????  கல்யாணம் வரை கன்னியமா இரு என்பவர் சாதிய இயக்குனரா???  காமாலை கண்களுக்கு காண்பதெல்லாம்  காமம் தான்.... கன்னிய கண்களுக்கு காண்பதெல்லாம் கடவுள் தான்....  காலா, கபாலி கொம்பன் தேவராட்டம் படியேறும் பெருமாள் அசுரன் வரை வராத சாதிவெறி எப்படி திரௌபதி படத்தின் படசுருக்கத்தை  பார்த்ததும்...  தீ பிடித்தது... வலியின் குமுறல்கள். ...  புரட்சி பேசும் கருப்பு சட்டைகளே கேள்வி கேட்கும் ஊடக வியாபாரிகளே...  எங்கே சென்றீர்கள் நவீனாவின் கழுத்து அறுப்பட்டபோது....  எங்கே சென்றீர்கள் திலகவதியின் உயிர் கத்தி குத்தில் பிரிந்தபோது.....  எங்கே சென்றீர்கள் காம சிறுத்தைகள் நான்கு, கர்ப்பிணியை கற்பழித்த போது....  ஒரு கண்டன குரல் கூட இல்லையே  உங்களிடம்... உங்களின் சமதர்ம சாக்கடையில் காரி உமிழ்கிறோம்....  படத்தை படமா பாருங்கள் எதிர்முனையில் நியாயம் தெரியும்...  திருடனுக்கு 🦂 கொட்டினால் வலிக்க தான் செய்யும்.       கா.தெய்வா.",0
Namma thalpathy padamVarrthu surya anna marinillungoo.,0
Ajith amma koothi    Surya da,0
Dislike panravanga edhaavadhu saadhichittu dislike pannunga ...,0
நாயுடு நாயக்கர் இன மக்கள் சார்பாக இந்த படத்தை வரவேற்கிறோம்,1
True thala fans try to make nerkonda paruvai trailer likes 1M.,1
#பாலமேடு_ஜல்லிகட்டு  தெலுங்கு செட்டியார் மாடு  இந்து நாடார் மாடு  நாயுடு  மாடு  வெள்ளாளர் மாடு   இப்படி என்று சொல்லி தாங்க கோயில் மாடு விடபடுகிறது   சாதிகள்  உள்ளதடி பாப்பா.  குல தாழ்ச்சி உயிரச்சி சொல்லல் பாவம். #திரெளபதி  இதான் சார்  தற்போது  உள்ள சமூகம்  உண்மையை பேசும் படம்,1
intha dmk famliya vachu oru kathai ready panna mathiri irukku,0
Kongu natil nichaiyam  vetri padamaga odum  nanba valthukkal,1
Thala vaa Thala vaa Thala vaa,1
"kalapu thiruman seithu avaragaluku pirakum kuzhaithaiku enda saathi certificate kudupiga, aprm eppadi saathi ooliyum.. Pothum neega oora amathunadu, saathi ooliganuna 1 St law padi cancel panuga.. Neega kalapu thiruman pani saathi ooligala. Unga saathiya matum valakuriga, mathavaga aalika nenaikuriga eduda unmai.",1
இன்னும் பல படங்கள் எடுக்க வாழ்த்துக்கள்,1
I thnk Kekka bekka short film oda feature film....but ipa search pana delete panitanga...climax sema touch ah irukum yarlam pathadhu,1
"Aaenda ipdi kathi katharringa,,,, inter caste mrg ellaru panna aarambichuta,,, saathiyae kaanama poiru,,, apdila yosikamatingala",1
Mr.Vandu courtla ipdi laam Kattha kudathu,0
Avengersku Tamilnadula aall selectionah.... irukara Super hero pathalanu ivaru Vera..,0
wiggu vecha mandaiyum powder appuna munjum....aiyo paka sagikala..itha pathu ethina uyir paripochoo...aandava..intha thamil makkala ne tha kaapathanum,0
காசு இருக்குறவன் காசு இல்லாதவன் அதுதான் இங்க மேட்டரு..  அந்த ஜாதி இந்த ஜாதிய பார்த்து லவ் பன்றானுங்க என்று நம்புவதெல்லாம் சுத்த முட்டாள்தனம்.. இத படமா எடுத்தவன் தன் வீட்டு பெண்கள் மீதே நம்பிக்கை இல்லாத கேடு கெட்டவன். த்த்தூ..,0
Ethir pathatha vida Pala madangu semmaya iruku periya sambavam iruku dec20 thailaivaaaaaa sk,0
எங்களுக்கு மண்ணும் பெண்ணும் இரண்டுமே முக்கியம் அதுல யாரு கைய வச்சாலும் கண்டிப்பா கையையும் வெட்டுவோம் தலையையும் வெட்டுவோம் .,1
Awesome trailer  I have never seen like this entertaining trailer   90kids still we are kids,1
ivan ennada ella padatulayum kattikithe irukaan,0
Kangana as Young Jayalalitha is better,1
Vj naalu nalla movie kku naduvula oru commercial mokka padam pannuvaaru...athu than idhu,0
Nalla irrundha manusana ippadi pannitenga Leh da.... U1 sathiyama wasted this movie..,0
30 கோடி இந்திய யாதவர்கள் சார்பாக வாழ்த்துகள்,1
Intha padathoda direct pannavan the....payala thaan irupan innathan koburathule eri kathunalum poi unmai agaathu padam uthikkolla manammaarntha vaalthugal,0
Kole gaand la irukke mavne kollame vidamaate,0
நாடக காதல்னா என்னனு மட்டும் யாராவது சொல்லுங்களேன்,1
Tamilnatu aangala avlo kevalamanavangala .........?????   Pengala yemathi nadaga Kadhal panranga nu pachaiya solran adhuku jaadhi nu oru saakku vera .....  Ore Oru aambalaikku kudava kovam varala .......????????,0
superb Superb superb thala i am your big fan from Myanmar,1
Karthi da idu pavadai Vijay anilkunjuhal savunkada bismi pondati pundaiya oka,0
teaser vera level solravan mattum like podu,1
தருமபுரி மாவட்டம் தேவர் சங்கம் சார்பாக இப்படம் வெற்றி விழா பெற வாழ்த்துக்கள்,1
Sema sandhosama  irukean. 10.1.2019 (1show )pakama vida matean,1
Ohh ipa tha theriythu panda etuku ajith ku sombu adikrunu,0
Por Vijay  trailer. vara  laval  pigil,1
Rajini sir  enda umburinga pottaikala.. u gonna fail in box-office,0
ஜெயலலிதானு சொல்லி இப்படி பொம்ம மாதிரி மேக்கப் போட்டு வெச்சுரிக்கிங்களே அப்போ எம் ஜி ஆர் கேரக்டருக்கு அரவிந்த் சுவாமி ய என்ன பண்ணி வெச்சுருக்கிங்களோ.,0
Marana mass da Sammy .... 90's Thalaivar is Back,1
Dai yenna daa padam edhuthu vachu erukinkaaa otha vetrimaran ahaa adichuka ale Ella pooo,0
Waiting but me Vijay Anna rasigan,1
HIGHEST KOLLYWOOD FILM TRAILER  1ST VISWASAM 1.3M LIKES 2ND NERKONDA PAARVAI 721K LIKES,1
Judge- Mr. Amai court la epadi katha kudathu Dala- kadupethurar my Lord🤣🤣🤣,1
Indha theme girls use pannara makeup box la varadhudhana,0
"Vaiyusa achule,adete2 un pullengele nadike veiyinge sir..",0
* இது ஜாதி படம் இல்லை * பெண்களை அரக்கர்களிடம் இருந்து காப்பாற்றும் படம். * ட்ரைலரை பார்த்து விட்டு யார்  கோபபடுகிறார்களோ அவர் தான் அரக்கர்கள்.,0
Haters - stop making violent films ! Vetrimaran - HOLD MY ASURAN !,0
Kaithi Ticket book pannavanga like pannuga,0
Hmm poti potu like and dislike panradhulam oru recordaa adapavingala...,0
Jathi pera vaichi inu eivlo varusham da ipadei naye vida kevalama sanda potuka poringa  otha India poranthathuku porakamaley iruthurukalam,0
1:21 kutty papa.... Ethirpakave illa 2k kids la romba mosam pa..... 90's kids parithabangal,0
Dhanush anna super teejay anna veum super,1
Trailer செம ஆனா Bgm கேட்டவுடனே ராஜா அவர்களின் பேட்டி '96 படத்தை குறித்து பேசியது எனக்கு ஏன் இப்ப ஞாபகத்துக்கு வரனும்..,0
Bgm konjam rich ah irukku set agutha,1
I am big for illaya super star DHANUSH,1
dislike panna 10k perum குறிப்பிட்ட சமூகத்தை சேர்ந்தவர்கள்.....100 தடவை டிரைலர் பார்திட்டேன் சலிக்கவில்லை,1
தேவரின தேசபக்தர்கள் குழுமம்   சார்பாக வெற்றியடைய வாழ்த்துக்கள்!! அனைவரும் திரையரங்கு சென்று பார்ப்போம்!!,1
Surya fans power la may 31 theader la papinga,1
தலைவா படத்துல பண்ணதுக்கு விஜய் தலைவி  படத்துல பழிவாங்குறான்,0
Pirabu and naasar very good acting in Piriyanka tamil movie But aigth and Pandey moka acting.,0
"Chennailaye poranthu 30 varushama irukrathala, enaku village na pudikum but jaathi paathu palaguvanga nu, villagela irunthu vanthavanga sonnathuku apram... Otha village go fuck urself itha thavara vera enna solrathu...",0
My fevret Hero Akshay kumar  Supar Dupar hogi  Movie 2.o,1
"Gommalakka teaser pakkalanu Vantha,intha dmk punda ad vera",0
"Varlam varlam vaaa bhairavaa,thalaiva semme mass",1
Aandavan_Offl @itz_Ramkumar @Srjesh_Offl SFC Fans Watch ....,1
Awesome Thala fan naa maariduvenoonu Bayama irukku,0
Pandey va paathavudan kubeernu sirichavanga LIKE podunga,1
Thalaivaaaaaaaaaaaa....... unney Marupadiyum ....Adthy stylil ......Kondattaammmmmthannn,1
0:17 Coca Cola va avoid pannirukalam... Good trailer...,0
Sethupathi anna va pakradhuke polame padathuku,1
Marvel mathiri copy adichurkingale da 0.33,0
hmm very nice 1000 day velli vizla kondadalam,1
Hey ithu talking tomla vara music thaane....🤣athaan bgm engayo ketta maari irundhutho,0
மண்ணும் பொண்ணும் ரெண்டும் முக்கியம் அதுல எது மேல கையவச்சாலும் கைய வெட்டுவோம்....,0
என்னங்கடா காமெடி பண்றிங்க?commentல wish பண்ணிக்கிட்டே dislike பண்ணிட்டு இருக்கிங்க போல?🤔🤔,0
anikunju(vijay) movie oru naal rendu naala theatre la iruthu eduthuruvanuga conform intha movie release aana,0
Wats happng guys y no likes,1
s3 teaser ha pattaya kelappudhu appo movie!!!!!!,1
His getup is looking like jaguar movie hero getup ( mask and body language ),0
Shankar oru scientist nasa la work panna vendiya varu cinimala work pandraru.,0
Thamizhana thavara ella state aalungalukum Suriya oda arumai theriyudhu,0
Thala daa.. dislike pandravan kundi yerichal la .. gommala ungalukku laam idhavida bayangarama sambavam irukku da,0
Oru vela Dunkirk theme ah thaan BGM ah Eduthu GV panrupaaplayo..!!🤔,0
K G f Mathiri intha padamum nallairukkum,1
என் பங்காலி மக்களான வண்ணியர் குலத்தின் திரௌபதி படம் வெற்றி பெர பரமக்குடி தேவேந்திர குலத்தின் சார்பாக வாழ்த்துக்கள்...,1
Thalaivar mass vera level thalaivar fans hit like,1
ow wow super maaaaaass waiting i'am  for     s s m sooooper,1
Surya nayakan neenga avlo periya rasikara naanum thaan,1
dislike Potta Neenga Ellarum padam paaka thaguthi illadhavanga,0
Superb  Vivek Mervin pinnitinga ponga... Ungalukagave padam pakanum,1
kola gandu le irukken..kollama vidamaten semma...,0
Thala vazhuga  Thala rasigargal valarga  Lovee u thala AK,1
uthaya nidhi ku kannu theriyathu  in this film,0
அந்த நாய்ங்க அவ்ளோ worth இல்ல.பொண்ணுங்க கிட்ட இனி வந்தாவே வெட்டனும்....,0
நான் திருநெல்வேலி நாடாருடே. . .   வாழ்த்துக்கள் ல,1
"நாடக காதலால் எத்தனை குடும்பங்கள் அழிந்தன என்பவை எண்ணிலடங்காதவை.இந்த படம் ஒரு விழிப்புணர்வு படமாக வருகிறது.அனைவரும் குடும்பத்துடன் பார்க்க வேண்டிய படம்,வெற்றியடைய வாழ்த்துக்கள்......",1
vetri maran pundai ku itha vita vera ethum theriyathu thevidiya magan vetri maran and dhanush lusu koothi,0
POTTA ALI FANS KU INGA ENNA VELA ?,0
Yaaru Fan-numay illa.. Hit like here !!,1
Padam bayankara kodurama irunthalum.. Udhaya nidhi patha sirupu tha varuthu..,0
Nan padippa vachi vaparam panravan illa Padikaravana vachi vaparam panravan,1
Chinna vayasula oru eri la kulipom la anga pogala Athu mela thanda nadathu poitu irukom,1
va thalapathy sekkirama i am waiting,1
Today 5pm... Nadippin Naayagan SURIYA 39 Update... Studio Green .,1
Enna oru silra thanamana Animation 🤣🤣🤣,0
Anna superb I am form AP,1
2:02 indirect a yaarukko solra pola irukku,0
1990s 2k Jayam Ravi fans hit like button,1
Like paaka apopo varravanga like ah podunga,1
Bgm is not powerful like vada chennai,0
Vera level,1
"supero super, I am waiting thalaivaa",1
Dey yengada comedy pandringa.. Mokka trailer.. Gun mattu illana ivan la nadikave mudiyathu pola.. Alaga iruntha mattu pothu ma.. Nalla story choose panni nadika theriyanum..  As usual mokka story..,0
விழுப்புரம் மாவட்டம் வன்னியர் சங்கம் சார்பாக வாழ்த்துக்கள்  பாட்டாளி சமூக ஊடக பேரவை சார்பில் வாழ்த்துக்கள் மோகன்.G,1
"Still my thalapathy is young and fit, we are waiting for April 14,I am one of the great fan of u thalaivaaaaaaaaaaaaaaaaaaaaaaaaaaaa",1
10 varsathukkumunnadi siruthai vs kavalan ippo,0
Nadippin nayagan gal.  1st sivaji  2nd kamal  3rd vikram  4th dhanush  5th surya  6th vjs.,1
Yenda saadhi ya uyarthi pidika vera concept ye kidaikalayada.    Vetrimaran kaal thoosukku illa intha padam,1
Pongal ku varuthu PETTA  on that day podura VETTA,1
Ilayaraja avargalae.. Beethoven music use pannaruthu mattum romba anmai thannamo.,0
Aiiyo aiiyo thala  samma mass ha irukey intha Anil's nenecha pavam ha iruku veliya thala katamatanuga,1
செல்வராகவன் படம்  மரண வெயிட்டிங்.... யுவன் ஷங்கர் ராஜா காத்திருக்கிறோம்....,1
Plants vs zombies game theme music oda exact copy 🤐 Ilaiya Raja sir ennachu ungalukku,0
"summa likes ,views al luthu pa",1
உனக்கு வந்தா இரத்தம் எங்களுக்கு தக்காளி சட்னியா...... இது ஆரம்பம் தான். வெற்றி பயனம் தொடரட்டும்........,0
This  is some awesome bgmmmmFeela like world is in real danger,1
kongu vellalar sarbaga valthukal.padam patti thotti varai pesavendum,1
twinkle twinkle little star...vj super star !!,1
Entha devangu naaiuva ennum uiroda than erukkudhugala,0
Thala  sema....  Trailer ethana thadava pathalum semaya iruku... OMG...padam epo varapoguthu... eager ha wait pandra....,1
Otha ena da trailer ethuAlu Viduthu,0
Simbu naa  vanthutingala verithanama Ella herovukkum tough kodunga,1
Santhanam hero va comady pannamatana sollitan ne zero,0
Adchi otdra atha  sema bangam,1
"Santhanam comedy na okay! Lead Hero na, just workout aagala... yaaru venumnalum nadikalam aana yaaru pakardhu? Heheheee",0
verithanam thalaivaaaa entha varudamum namba thaaaaa,1
"Movie 2nd time pathen semya iruku kalakitinga, karthi, lokesh, sam CS verithanam",1
dei bhairavaa kudalam compare yae panna kudathuu s3 teaser paduumokkaaa ayyoo light effects lam pottu cover panranunga Maxx gubeer moments,0
Kerala Suriya Fans like Here,1
Mass vjs...he is more mass den ajith vj rajni,1
நாடக காதலை கருவருக்க வருகிறாள் எம் பேரினத்தின் சிங்க வேட்டைக்கு தயாராகும் திரெளபதி,1
Siva is one veraa level guy,1
KAAPPAAN  Trailer 2 Vera Level .,1
#Thala60 ku yarellam wait pandringa like  pannunga,1
Yaarume kedaikala naa iduthukara oonai thaan Soori pola. Yogi bala ku chance kudunga pa.. Soori ellam mokkai counter.,0
Kekka bekka short film copy adichutu perumai ya poduranunga paru movie ya,0
Kola gaandla iruken movane kollama vidumaaten .....,0
:ஓவியம் வரையிரவன் தான் பிள்ளைக்கு என்ன சொல்லிக் கொடுப்பான்_ ஓவியம் வரைய :correct  :என் அப்பன் மில்ட்ரிடா _ஓடி விளையாடவா சொல்லி தருவான்,0
Thaa trailer eh ivalo kevalama iruku,0
Andha parva marana mass ah iruku,1
நீங்க சொன்ன ஒவ்வொரு  வார்த்தையும் இந்த சலுகையில வாழுர  Bc -30% MBC -20% Oc -10%  Sc-15% ScA--3% St-1%    நாயகள செருப்பால அடிச்சா மாதிரி இருந்துச்சு நண்பா   ( உங்களுக்கு எப்போ தான் டா அறிவு இங்கிறது ஊருகா அளவுக்காச்சும் வளர போகுது 🤦),0
Waiting for thala dharisanam nalaiku pwolikalam,1
Jayam ravi sir acting sema. 96'yara eamathuringa...,0
Verithanam verithanam verithanam mukiyama salt and pepper hair marana mass vikram sir Ungaluku matum tha நல்லா iruku,1
Late ayi vanthalum latest ayi varuven,1
என்ன டா பண்ணி வச்சு இருக்கீங்க / வேற லெவல்,1
ada paveegala eppadi iruntha manusana ippadi akiteengalada,1
"Eppa kutti moonji... ALL THE BEST. Unakenna pa big screen le la varuva, naanga apdiya...",0
"Dai Vijay Sethupathi onuku mass na set aagathu da example sindhubath,rekka indha padakoloda nelamatha onoda sangatamilan Ku aga poguthu",0
I like Vikram sir.l want to see him in a joker like character,0
Teruk ah irukku .... mokke movie .. waste of time,0
Editing feel like old one Surya gd,0
Thalaaaaaa mass love u sooo much,1
Hit oh flip oh Siva Annan kaga film papom.,1
Anna  intha padam     vetri  perum  mohan  anna    tirunelveli la 200  nattakal mela oodum,1
Karthi Anna Kola Mass....Vettaydave Veriyodu Suthuran.... #KaithiDiwali..,0
குருமா வளவன் பின்னாடி இப்ப கபகபனு எரியுமே,0
sam c.s vera level ya un bgm,1
Lite ah pissasu padam feel varuthu,0
Bgm is similar to moribus movie bgm,0
"Dei... enda dei, ithu koduramana complan vilambaram mathiri irukku!",0
Engineer avanum miss...  Me: nenachan sirichan,0
Idha dislike panrava anti idian en thalaivar padam mass uh varapothu,0
Indha padam teaser eh romba jolly ah irruku.sikkiram release pannunga,1
kerala suriya fans like  here,1
Inda concept madiri oru Hollywood padam iruken pa🤔🤔 idhu anda padam remake aa🤔🤔,0
Epdi mela vandhanu mela vandhavana dhaan da keka mudiyum! Enada dialog idhu chaiii,0
My blood thala luv u anna,1
Dai yathavathu comments laa udayanathi pathi padunga daas,0
First tamil movie hollywood eduthu iruku thalaiku nandrii tamil cinema vera levaluki kondu ponathuku,1
